date,store_id,sku,category,sales_qty,price,base_price,inventory_level,promo_flag,holiday_flag,marketing_index,is_weekend,lead_time_days
2024-12-04,STORE001,SKU010,electronics,79,58.61,58.61,7147,0,0,0.1,0,10
2024-12-05,STORE001,SKU010,electronics,65,58.61,58.61,7082,0,0,0.1,0,10
2024-12-06,STORE001,SKU010,electronics,94,58.61,58.61,6988,0,0,0.1,0,10
2024-12-07,STORE001,SKU010,electronics,127,58.61,58.61,6861,0,0,0.1,1,10
2024-12-08,STORE001,SKU010,electronics,136,58.61,58.61,6725,0,0,0.1,1,10
2024-12-09,STORE001,SKU010,electronics,63,58.61,58.61,6662,0,0,0.1,0,10
2024-12-10,STORE001,SKU010,electronics,84,58.61,58.61,6578,0,0,0.1,0,10
2024-12-11,STORE001,SKU010,electronics,95,58.61,58.61,6483,0,0,0.1,0,10
2024-12-12,STORE001,SKU010,electronics,54,58.61,58.61,6429,0,0,0.1,0,10
2024-12-13,STORE001,SKU010,electronics,79,58.61,58.61,6350,0,0,0.1,0,10
2024-12-14,STORE001,SKU010,electronics,123,58.61,58.61,6227,0,0,0.1,1,10
2024-12-15,STORE001,SKU010,electronics,120,58.61,58.61,6107,0,0,0.1,1,10
2024-12-16,STORE001,SKU010,electronics,81,58.61,58.61,6026,0,0,0.1,0,10
2024-12-17,STORE001,SKU010,electronics,134,35.24,58.61,5892,1,0,0.8,0,10
2024-12-18,STORE001,SKU010,electronics,164,44.33,58.61,5728,1,0,0.8,0,10
2024-12-19,STORE001,SKU010,electronics,120,44.74,58.61,5608,1,0,0.8,0,10
2024-12-20,STORE001,SKU010,electronics,136,40.66,58.61,5472,1,0,0.8,0,10
2024-12-21,STORE001,SKU010,electronics,206,37.19,58.61,5266,1,0,0.8,1,10
2024-12-22,STORE001,SKU010,electronics,275,38.04,58.61,4991,1,0,0.8,1,10
2024-12-23,STORE001,SKU010,electronics,151,36.77,58.61,4840,1,0,0.8,0,10
2024-12-24,STORE001,SKU010,electronics,267,38.59,58.61,4573,1,1,1.1,0,10
2024-12-25,STORE001,SKU010,electronics,255,39.26,58.61,4318,1,1,1.1,0,10
2024-12-26,STORE001,SKU010,electronics,119,36.2,58.61,4199,1,0,0.8,0,10
2024-12-27,STORE001,SKU010,electronics,73,58.61,58.61,4126,0,0,0.1,0,10
2024-12-28,STORE001,SKU010,electronics,131,58.61,58.61,3995,0,0,0.1,1,10
2024-12-29,STORE001,SKU010,electronics,120,58.61,58.61,3875,0,0,0.1,1,10
2024-12-30,STORE001,SKU010,electronics,73,58.61,58.61,3802,0,0,0.1,0,10
2024-12-31,STORE001,SKU010,electronics,94,58.61,58.61,3708,0,0,0.1,0,10
2023-01-01,STORE001,SKU011,cosmetics,64,31.15,29.71,4089,0,1,0.4,1,7
2023-01-02,STORE001,SKU011,cosmetics,29,29.71,29.71,4060,0,0,0.1,0,7
2023-01-03,STORE001,SKU011,cosmetics,26,29.71,29.71,4034,0,0,0.1,0,7
2023-01-04,STORE001,SKU011,cosmetics,21,29.71,29.71,4013,0,0,0.1,0,7
2023-01-05,STORE001,SKU011,cosmetics,25,29.71,29.71,3988,0,0,0.1,0,7
2023-01-06,STORE001,SKU011,cosmetics,32,29.71,29.71,3956,0,0,0.1,0,7
2023-01-07,STORE001,SKU011,cosmetics,42,29.71,29.71,3914,0,0,0.1,1,7
2023-01-08,STORE001,SKU011,cosmetics,45,29.71,29.71,3869,0,0,0.1,1,7
2023-01-09,STORE001,SKU011,cosmetics,22,29.71,29.71,3847,0,0,0.1,0,7
2023-01-10,STORE001,SKU011,cosmetics,34,29.71,29.71,3813,0,0,0.1,0,7
2023-01-11,STORE001,SKU011,cosmetics,27,29.71,29.71,3786,0,0,0.1,0,7
2023-01-12,STORE001,SKU011,cosmetics,26,29.71,29.71,3760,0,0,0.1,0,7
2023-01-13,STORE001,SKU011,cosmetics,22,29.71,29.71,3738,0,0,0.1,0,7
2023-01-14,STORE001,SKU011,cosmetics,43,29.71,29.71,3695,0,0,0.1,1,7
2023-01-15,STORE001,SKU011,cosmetics,46,29.71,29.71,3649,0,0,0.1,1,7
2023-01-16,STORE001,SKU011,cosmetics,26,29.71,29.71,3623,0,0,0.1,0,7
2023-01-17,STORE001,SKU011,cosmetics,29,29.71,29.71,3594,0,0,0.1,0,7
2023-01-18,STORE001,SKU011,cosmetics,23,29.71,29.71,3571,0,0,0.1,0,7
2023-01-19,STORE001,SKU011,cosmetics,34,29.71,29.71,3537,0,0,0.1,0,7
2023-01-20,STORE001,SKU011,cosmetics,32,29.71,29.71,3505,0,0,0.1,0,7
2023-01-21,STORE001,SKU011,cosmetics,46,29.71,29.71,3459,0,0,0.1,1,7
2023-01-22,STORE001,SKU011,cosmetics,43,29.71,29.71,3416,0,0,0.1,1,7
2023-01-23,STORE001,SKU011,cosmetics,27,29.71,29.71,3389,0,0,0.1,0,7
2023-01-24,STORE001,SKU011,cosmetics,28,29.71,29.71,3361,0,0,0.1,0,7
2023-01-25,STORE001,SKU011,cosmetics,36,29.71,29.71,3325,0,0,0.1,0,7
2023-01-26,STORE001,SKU011,cosmetics,33,29.71,29.71,3292,0,0,0.1,0,7
2023-01-27,STORE001,SKU011,cosmetics,33,29.71,29.71,3259,0,0,0.1,0,7
2023-01-28,STORE001,SKU011,cosmetics,49,29.71,29.71,3210,0,0,0.1,1,7
2023-01-29,STORE001,SKU011,cosmetics,48,29.71,29.71,3162,0,0,0.1,1,7
2023-01-30,STORE001,SKU011,cosmetics,24,29.71,29.71,3138,0,0,0.1,0,7
2023-01-31,STORE001,SKU011,cosmetics,33,29.71,29.71,3105,0,0,0.1,0,7
2023-02-01,STORE001,SKU011,cosmetics,40,29.71,29.71,3065,0,0,0.1,0,7
2023-02-02,STORE001,SKU011,cosmetics,35,29.71,29.71,3030,0,0,0.1,0,7
2023-02-03,STORE001,SKU011,cosmetics,36,29.71,29.71,2994,0,0,0.1,0,7
2023-02-04,STORE001,SKU011,cosmetics,59,29.71,29.71,2935,0,0,0.1,1,7
2023-02-05,STORE001,SKU011,cosmetics,48,29.71,29.71,2887,0,0,0.1,1,7
2023-02-06,STORE001,SKU011,cosmetics,33,29.71,29.71,2854,0,0,0.1,0,7
2023-02-07,STORE001,SKU011,cosmetics,32,29.71,29.71,2822,0,0,0.1,0,7
2023-02-08,STORE001,SKU011,cosmetics,36,29.71,29.71,2786,0,0,0.1,0,7
2023-02-09,STORE001,SKU011,cosmetics,29,29.71,29.71,2757,0,0,0.1,0,7
2023-02-10,STORE001,SKU011,cosmetics,30,29.71,29.71,2727,0,0,0.1,0,7
2023-02-11,STORE001,SKU011,cosmetics,52,29.71,29.71,2675,0,0,0.1,1,7
2023-02-12,STORE001,SKU011,cosmetics,39,29.71,29.71,2636,0,0,0.1,1,7
2023-02-13,STORE001,SKU011,cosmetics,36,29.71,29.71,2600,0,0,0.1,0,7
2023-02-14,STORE001,SKU011,cosmetics,32,27.19,29.71,2568,0,1,0.4,0,7
2023-02-15,STORE001,SKU011,cosmetics,35,29.71,29.71,2533,0,0,0.1,0,7
2023-02-16,STORE001,SKU011,cosmetics,35,29.71,29.71,2498,0,0,0.1,0,7
2023-02-17,STORE001,SKU011,cosmetics,34,29.71,29.71,2464,0,0,0.1,0,7
2023-02-18,STORE001,SKU011,cosmetics,44,29.71,29.71,2420,0,0,0.1,1,7
2023-02-19,STORE001,SKU011,cosmetics,52,29.71,29.71,2368,0,0,0.1,1,7
2023-02-20,STORE001,SKU011,cosmetics,32,29.71,29.71,2336,0,0,0.1,0,7
2023-02-21,STORE001,SKU011,cosmetics,33,29.71,29.71,2303,0,0,0.1,0,7
2023-02-22,STORE001,SKU011,cosmetics,34,29.71,29.71,2269,0,0,0.1,0,7
2023-02-23,STORE001,SKU011,cosmetics,36,29.71,29.71,2233,0,0,0.1,0,7
2023-02-24,STORE001,SKU011,cosmetics,27,29.71,29.71,2206,0,0,0.1,0,7
2023-02-25,STORE001,SKU011,cosmetics,39,29.71,29.71,2167,0,0,0.1,1,7
2023-02-26,STORE001,SKU011,cosmetics,44,29.71,29.71,2123,0,0,0.1,1,7
2023-02-27,STORE001,SKU011,cosmetics,40,29.71,29.71,2083,0,0,0.1,0,7
2023-02-28,STORE001,SKU011,cosmetics,41,29.71,29.71,2042,0,0,0.1,0,7
2023-03-01,STORE001,SKU011,cosmetics,41,29.71,29.71,2001,0,0,0.1,0,7
2023-03-02,STORE001,SKU011,cosmetics,32,29.71,29.71,1969,0,0,0.1,0,7
2023-03-03,STORE001,SKU011,cosmetics,26,29.71,29.71,1943,0,0,0.1,0,7
2023-03-04,STORE001,SKU011,cosmetics,58,29.71,29.71,1885,0,0,0.1,1,7
2023-03-05,STORE001,SKU011,cosmetics,51,29.71,29.71,1834,0,0,0.1,1,7
2023-03-06,STORE001,SKU011,cosmetics,37,29.71,29.71,1797,0,0,0.1,0,7
2023-03-07,STORE001,SKU011,cosmetics,34,29.71,29.71,1763,0,0,0.1,0,7
2023-03-08,STORE001,SKU011,cosmetics,30,29.71,29.71,1733,0,0,0.1,0,7
2023-03-09,STORE001,SKU011,cosmetics,29,29.71,29.71,1704,0,0,0.1,0,7
2023-03-10,STORE001,SKU011,cosmetics,35,29.71,29.71,1669,0,0,0.1,0,7
2023-03-11,STORE001,SKU011,cosmetics,52,29.71,29.71,1617,0,0,0.1,1,7
2023-03-12,STORE001,SKU011,cosmetics,51,29.71,29.71,1566,0,0,0.1,1,7
2023-03-13,STORE001,SKU011,cosmetics,29,29.71,29.71,1537,0,0,0.1,0,7
2023-03-14,STORE001,SKU011,cosmetics,37,29.71,29.71,1500,0,0,0.1,0,7
2023-03-15,STORE001,SKU011,cosmetics,36,29.71,29.71,1464,0,0,0.1,0,7
2023-03-16,STORE001,SKU011,cosmetics,29,29.71,29.71,1435,0,0,0.1,0,7
2023-03-17,STORE001,SKU011,cosmetics,31,29.71,29.71,1404,0,0,0.1,0,7
2023-03-18,STORE001,SKU011,cosmetics,53,29.71,29.71,1351,0,0,0.1,1,7
2023-03-19,STORE001,SKU011,cosmetics,61,29.71,29.71,1290,0,0,0.1,1,7
2023-03-20,STORE001,SKU011,cosmetics,32,29.71,29.71,1258,0,0,0.1,0,7
2023-03-21,STORE001,SKU011,cosmetics,34,29.71,29.71,1224,0,0,0.1,0,7
2023-03-22,STORE001,SKU011,cosmetics,34,29.71,29.71,1190,0,0,0.1,0,7
2023-03-23,STORE001,SKU011,cosmetics,31,29.71,29.71,1159,0,0,0.1,0,7
2023-03-24,STORE001,SKU011,cosmetics,30,29.71,29.71,1129,0,0,0.1,0,7
2023-03-25,STORE001,SKU011,cosmetics,61,29.71,29.71,1068,0,0,0.1,1,7
2023-03-26,STORE001,SKU011,cosmetics,65,29.71,29.71,1003,0,0,0.1,1,7
2023-03-27,STORE001,SKU011,cosmetics,32,29.71,29.71,971,0,0,0.1,0,7
2023-03-28,STORE001,SKU011,cosmetics,41,29.71,29.71,930,0,0,0.1,0,7
2023-03-29,STORE001,SKU011,cosmetics,30,29.71,29.71,900,0,0,0.1,0,7
2023-03-30,STORE001,SKU011,cosmetics,30,29.71,29.71,870,0,0,0.1,0,7
2023-03-31,STORE001,SKU011,cosmetics,27,29.71,29.71,843,0,0,0.1,0,7
2023-04-01,STORE001,SKU011,cosmetics,73,28.5,29.71,770,0,1,0.4,1,7
2023-04-02,STORE001,SKU011,cosmetics,52,29.71,29.71,718,0,0,0.1,1,7
2023-04-03,STORE001,SKU011,cosmetics,33,29.71,29.71,685,0,0,0.1,0,7
2023-04-04,STORE001,SKU011,cosmetics,27,29.71,29.71,658,0,0,0.1,0,7
2023-04-05,STORE001,SKU011,cosmetics,30,29.71,29.71,628,0,0,0.1,0,7
2023-04-06,STORE001,SKU011,cosmetics,31,29.71,29.71,597,0,0,0.1,0,7
2023-04-07,STORE001,SKU011,cosmetics,40,29.71,29.71,557,0,0,0.1,0,7
2023-04-08,STORE001,SKU011,cosmetics,53,29.71,29.71,504,0,0,0.1,1,7
2023-04-09,STORE001,SKU011,cosmetics,61,29.71,29.71,443,0,0,0.1,1,7
2023-04-10,STORE001,SKU011,cosmetics,40,29.71,29.71,403,0,0,0.1,0,7
2023-04-11,STORE001,SKU011,cosmetics,26,29.71,29.71,377,0,0,0.1,0,7
2023-04-12,STORE001,SKU011,cosmetics,31,29.71,29.71,2612,0,0,0.1,0,7
2023-04-13,STORE001,SKU011,cosmetics,36,29.71,29.71,4841,0,0,0.1,0,7
2023-04-14,STORE001,SKU011,cosmetics,37,29.71,29.71,7069,0,0,0.1,0,7
2023-04-15,STORE001,SKU011,cosmetics,53,29.71,29.71,9281,0,0,0.1,1,7
2023-04-16,STORE001,SKU011,cosmetics,45,29.71,29.71,11501,0,0,0.1,1,7
2023-04-17,STORE001,SKU011,cosmetics,39,29.71,29.71,13727,0,0,0.1,0,7
2023-04-18,STORE001,SKU011,cosmetics,31,29.71,29.71,15961,0,0,0.1,0,7
2023-04-19,STORE001,SKU011,cosmetics,38,29.71,29.71,15923,0,0,0.1,0,7
2023-04-20,STORE001,SKU011,cosmetics,30,29.71,29.71,15893,0,0,0.1,0,7
2023-04-21,STORE001,SKU011,cosmetics,30,29.71,29.71,15863,0,0,0.1,0,7
2023-04-22,STORE001,SKU011,cosmetics,61,29.71,29.71,15802,0,0,0.1,1,7
2023-04-23,STORE001,SKU011,cosmetics,52,29.71,29.71,15750,0,0,0.1,1,7
2023-04-24,STORE001,SKU011,cosmetics,32,29.71,29.71,15718,0,0,0.1,0,7
2023-04-25,STORE001,SKU011,cosmetics,37,29.71,29.71,15681,0,0,0.1,0,7
2023-04-26,STORE001,SKU011,cosmetics,34,29.71,29.71,15647,0,0,0.1,0,7
2023-04-27,STORE001,SKU011,cosmetics,29,29.71,29.71,15618,0,0,0.1,0,7
2023-04-28,STORE001,SKU011,cosmetics,35,29.71,29.71,15583,0,0,0.1,0,7
2023-04-29,STORE001,SKU011,cosmetics,64,29.71,29.71,15519,0,0,0.1,1,7
2023-04-30,STORE001,SKU011,cosmetics,50,29.71,29.71,15469,0,0,0.1,1,7
2023-05-01,STORE001,SKU011,cosmetics,39,29.71,29.71,15430,0,0,0.1,0,7
2023-05-02,STORE001,SKU011,cosmetics,33,29.71,29.71,15397,0,0,0.1,0,7
2023-05-03,STORE001,SKU011,cosmetics,36,29.71,29.71,15361,0,0,0.1,0,7
2023-05-04,STORE001,SKU011,cosmetics,39,29.71,29.71,15322,0,0,0.1,0,7
2023-05-05,STORE001,SKU011,cosmetics,34,29.71,29.71,15288,0,0,0.1,0,7
2023-05-06,STORE001,SKU011,cosmetics,57,29.71,29.71,15231,0,0,0.1,1,7
2023-05-07,STORE001,SKU011,cosmetics,41,29.71,29.71,15190,0,0,0.1,1,7
2023-05-08,STORE001,SKU011,cosmetics,32,29.71,29.71,15158,0,0,0.1,0,7
2023-05-09,STORE001,SKU011,cosmetics,36,29.71,29.71,15122,0,0,0.1,0,7
2023-05-10,STORE001,SKU011,cosmetics,36,29.71,29.71,15086,0,0,0.1,0,7
2023-05-11,STORE001,SKU011,cosmetics,34,29.71,29.71,15052,0,0,0.1,0,7
2023-05-12,STORE001,SKU011,cosmetics,30,29.71,29.71,15022,0,0,0.1,0,7
2023-05-13,STORE001,SKU011,cosmetics,47,29.71,29.71,14975,0,0,0.1,1,7
2023-05-14,STORE001,SKU011,cosmetics,45,29.71,29.71,14930,0,0,0.1,1,7
2023-05-15,STORE001,SKU011,cosmetics,34,29.71,29.71,14896,0,0,0.1,0,7
2023-05-16,STORE001,SKU011,cosmetics,40,29.71,29.71,14856,0,0,0.1,0,7
2023-05-17,STORE001,SKU011,cosmetics,32,29.71,29.71,14824,0,0,0.1,0,7
2023-05-18,STORE001,SKU011,cosmetics,31,29.71,29.71,14793,0,0,0.1,0,7
2023-05-19,STORE001,SKU011,cosmetics,30,29.71,29.71,14763,0,0,0.1,0,7
2023-05-20,STORE001,SKU011,cosmetics,52,29.71,29.71,14711,0,0,0.1,1,7
2023-05-21,STORE001,SKU011,cosmetics,47,29.71,29.71,14664,0,0,0.1,1,7
2023-05-22,STORE001,SKU011,cosmetics,32,29.71,29.71,14632,0,0,0.1,0,7
2023-05-23,STORE001,SKU011,cosmetics,33,29.71,29.71,14599,0,0,0.1,0,7
2023-05-24,STORE001,SKU011,cosmetics,33,29.71,29.71,14566,0,0,0.1,0,7
2023-05-25,STORE001,SKU011,cosmetics,23,29.71,29.71,14543,0,0,0.1,0,7
2023-05-26,STORE001,SKU011,cosmetics,33,29.71,29.71,14510,0,0,0.1,0,7
2023-05-27,STORE001,SKU011,cosmetics,50,29.71,29.71,14460,0,0,0.1,1,7
2023-05-28,STORE001,SKU011,cosmetics,39,29.71,29.71,14421,0,0,0.1,1,7
2023-05-29,STORE001,SKU011,cosmetics,29,29.71,29.71,14392,0,0,0.1,0,7
2023-05-30,STORE001,SKU011,cosmetics,23,29.71,29.71,14369,0,0,0.1,0,7
2023-05-31,STORE001,SKU011,cosmetics,32,29.71,29.71,14337,0,0,0.1,0,7
2023-06-01,STORE001,SKU011,cosmetics,24,29.71,29.71,14313,0,0,0.1,0,7
2023-06-02,STORE001,SKU011,cosmetics,68,21.29,29.71,14245,1,0,0.8,0,7
2023-06-03,STORE001,SKU011,cosmetics,86,23.14,29.71,14159,1,0,0.8,1,7
2023-06-04,STORE001,SKU011,cosmetics,69,20.03,29.71,14090,1,0,0.8,1,7
2023-06-05,STORE001,SKU011,cosmetics,47,18.64,29.71,14043,1,0,0.8,0,7
2023-06-06,STORE001,SKU011,cosmetics,48,22.8,29.71,13995,1,0,0.8,0,7
2023-06-07,STORE001,SKU011,cosmetics,50,23.02,29.71,13945,1,0,0.8,0,7
2023-06-08,STORE001,SKU011,cosmetics,44,21.51,29.71,13901,1,0,0.8,0,7
2023-06-09,STORE001,SKU011,cosmetics,50,21.47,29.71,13851,1,0,0.8,0,7
2023-06-10,STORE001,SKU011,cosmetics,98,19.6,29.71,13753,1,0,0.8,1,7
2023-06-11,STORE001,SKU011,cosmetics,86,21.46,29.71,13667,1,0,0.8,1,7
2023-06-12,STORE001,SKU011,cosmetics,26,29.71,29.71,13641,0,0,0.1,0,7
2023-06-13,STORE001,SKU011,cosmetics,23,29.71,29.71,13618,0,0,0.1,0,7
2023-06-14,STORE001,SKU011,cosmetics,18,29.71,29.71,13600,0,0,0.1,0,7
2023-06-15,STORE001,SKU011,cosmetics,24,29.71,29.71,13576,0,0,0.1,0,7
2023-06-16,STORE001,SKU011,cosmetics,27,29.71,29.71,13549,0,0,0.1,0,7
2023-06-17,STORE001,SKU011,cosmetics,53,29.71,29.71,13496,0,0,0.1,1,7
2023-06-18,STORE001,SKU011,cosmetics,47,29.71,29.71,13449,0,0,0.1,1,7
2023-06-19,STORE001,SKU011,cosmetics,25,29.71,29.71,13424,0,0,0.1,0,7
2023-06-20,STORE001,SKU011,cosmetics,33,29.71,29.71,13391,0,0,0.1,0,7
2023-06-21,STORE001,SKU011,cosmetics,28,29.71,29.71,13363,0,0,0.1,0,7
2023-06-22,STORE001,SKU011,cosmetics,18,29.71,29.71,13345,0,0,0.1,0,7
2023-06-23,STORE001,SKU011,cosmetics,24,29.71,29.71,13321,0,0,0.1,0,7
2023-06-24,STORE001,SKU011,cosmetics,43,29.71,29.71,13278,0,0,0.1,1,7
2023-06-25,STORE001,SKU011,cosmetics,45,29.71,29.71,13233,0,0,0.1,1,7
2023-06-26,STORE001,SKU011,cosmetics,29,29.71,29.71,13204,0,0,0.1,0,7
2023-06-27,STORE001,SKU011,cosmetics,26,29.71,29.71,13178,0,0,0.1,0,7
2023-06-28,STORE001,SKU011,cosmetics,26,29.71,29.71,13152,0,0,0.1,0,7
2023-06-29,STORE001,SKU011,cosmetics,31,29.71,29.71,13121,0,0,0.1,0,7
2023-06-30,STORE001,SKU011,cosmetics,23,29.71,29.71,13098,0,0,0.1,0,7
2023-07-01,STORE001,SKU011,cosmetics,50,29.71,29.71,13048,0,0,0.1,1,7
2023-07-02,STORE001,SKU011,cosmetics,35,29.71,29.71,13013,0,0,0.1,1,7
2023-07-03,STORE001,SKU011,cosmetics,26,29.71,29.71,12987,0,0,0.1,0,7
2023-07-04,STORE001,SKU011,cosmetics,27,29.71,29.71,12960,0,0,0.1,0,7
2023-07-05,STORE001,SKU011,cosmetics,27,29.71,29.71,12933,0,0,0.1,0,7
2023-07-06,STORE001,SKU011,cosmetics,22,29.71,29.71,12911,0,0,0.1,0,7
2023-07-07,STORE001,SKU011,cosmetics,20,29.71,29.71,12891,0,0,0.1,0,7
2023-07-08,STORE001,SKU011,cosmetics,33,29.71,29.71,12858,0,0,0.1,1,7
2023-07-09,STORE001,SKU011,cosmetics,75,18.15,29.71,12783,1,0,0.8,1,7
2023-07-10,STORE001,SKU011,cosmetics,37,23.54,29.71,12746,1,0,0.8,0,7
2023-07-11,STORE001,SKU011,cosmetics,43,20.87,29.71,12703,1,0,0.8,0,7
2023-07-12,STORE001,SKU011,cosmetics,34,21.46,29.71,12669,1,0,0.8,0,7
2023-07-13,STORE001,SKU011,cosmetics,52,18.99,29.71,12617,1,0,0.8,0,7
2023-07-14,STORE001,SKU011,cosmetics,48,18.48,29.71,12569,1,0,0.8,0,7
2023-07-15,STORE001,SKU011,cosmetics,60,20.04,29.71,12509,1,0,0.8,1,7
2023-07-16,STORE001,SKU011,cosmetics,41,29.71,29.71,12468,0,0,0.1,1,7
2023-07-17,STORE001,SKU011,cosmetics,18,29.71,29.71,12450,0,0,0.1,0,7
2023-07-18,STORE001,SKU011,cosmetics,22,29.71,29.71,12428,0,0,0.1,0,7
2023-07-19,STORE001,SKU011,cosmetics,26,29.71,29.71,12402,0,0,0.1,0,7
2023-07-20,STORE001,SKU011,cosmetics,20,29.71,29.71,12382,0,0,0.1,0,7
2023-07-21,STORE001,SKU011,cosmetics,19,29.71,29.71,12363,0,0,0.1,0,7
2023-07-22,STORE001,SKU011,cosmetics,33,29.71,29.71,12330,0,0,0.1,1,7
2023-07-23,STORE001,SKU011,cosmetics,42,29.71,29.71,12288,0,0,0.1,1,7
2023-07-24,STORE001,SKU011,cosmetics,15,29.71,29.71,12273,0,0,0.1,0,7
2023-07-25,STORE001,SKU011,cosmetics,20,29.71,29.71,12253,0,0,0.1,0,7
2023-07-26,STORE001,SKU011,cosmetics,22,29.71,29.71,12231,0,0,0.1,0,7
2023-07-27,STORE001,SKU011,cosmetics,18,29.71,29.71,12213,0,0,0.1,0,7
2023-07-28,STORE001,SKU011,cosmetics,20,29.71,29.71,12193,0,0,0.1,0,7
2023-07-29,STORE001,SKU011,cosmetics,32,29.71,29.71,12161,0,0,0.1,1,7
2023-07-30,STORE001,SKU011,cosmetics,30,29.71,29.71,12131,0,0,0.1,1,7
2023-07-31,STORE001,SKU011,cosmetics,19,29.71,29.71,12112,0,0,0.1,0,7
2023-08-01,STORE001,SKU011,cosmetics,23,29.71,29.71,12089,0,0,0.1,0,7
2023-08-02,STORE001,SKU011,cosmetics,26,29.71,29.71,12063,0,0,0.1,0,7
2023-08-03,STORE001,SKU011,cosmetics,14,29.71,29.71,12049,0,0,0.1,0,7
2023-08-04,STORE001,SKU011,cosmetics,20,29.71,29.71,12029,0,0,0.1,0,7
2023-08-05,STORE001,SKU011,cosmetics,32,29.71,29.71,11997,0,0,0.1,1,7
2023-08-06,STORE001,SKU011,cosmetics,35,29.71,29.71,11962,0,0,0.1,1,7
2023-08-07,STORE001,SKU011,cosmetics,27,29.71,29.71,11935,0,0,0.1,0,7
2023-08-08,STORE001,SKU011,cosmetics,21,29.71,29.71,11914,0,0,0.1,0,7
2023-08-09,STORE001,SKU011,cosmetics,16,29.71,29.71,11898,0,0,0.1,0,7
2023-08-10,STORE001,SKU011,cosmetics,18,29.71,29.71,11880,0,0,0.1,0,7
2023-08-11,STORE001,SKU011,cosmetics,27,29.71,29.71,11853,0,0,0.1,0,7
2023-08-12,STORE001,SKU011,cosmetics,37,29.71,29.71,11816,0,0,0.1,1,7
2023-08-13,STORE001,SKU011,cosmetics,32,29.71,29.71,11784,0,0,0.1,1,7
2023-08-14,STORE001,SKU011,cosmetics,19,29.71,29.71,11765,0,0,0.1,0,7
2023-08-15,STORE001,SKU011,cosmetics,19,29.71,29.71,11746,0,0,0.1,0,7
2023-08-16,STORE001,SKU011,cosmetics,22,29.71,29.71,11724,0,0,0.1,0,7
2023-08-17,STORE001,SKU011,cosmetics,26,29.71,29.71,11698,0,0,0.1,0,7
2023-08-18,STORE001,SKU011,cosmetics,24,29.71,29.71,11674,0,0,0.1,0,7
2023-08-19,STORE001,SKU011,cosmetics,34,29.71,29.71,11640,0,0,0.1,1,7
2023-08-20,STORE001,SKU011,cosmetics,29,29.71,29.71,11611,0,0,0.1,1,7
2023-08-21,STORE001,SKU011,cosmetics,16,29.71,29.71,11595,0,0,0.1,0,7
2023-08-22,STORE001,SKU011,cosmetics,31,29.71,29.71,11564,0,0,0.1,0,7
2023-08-23,STORE001,SKU011,cosmetics,13,29.71,29.71,11551,0,0,0.1,0,7
2023-08-24,STORE001,SKU011,cosmetics,14,29.71,29.71,11537,0,0,0.1,0,7
2023-08-25,STORE001,SKU011,cosmetics,19,29.71,29.71,11518,0,0,0.1,0,7
2023-08-26,STORE001,SKU011,cosmetics,36,29.71,29.71,11482,0,0,0.1,1,7
2023-08-27,STORE001,SKU011,cosmetics,29,29.71,29.71,11453,0,0,0.1,1,7
2023-08-28,STORE001,SKU011,cosmetics,17,29.71,29.71,11436,0,0,0.1,0,7
2023-08-29,STORE001,SKU011,cosmetics,23,29.71,29.71,11413,0,0,0.1,0,7
2023-08-30,STORE001,SKU011,cosmetics,18,29.71,29.71,11395,0,0,0.1,0,7
2023-08-31,STORE001,SKU011,cosmetics,16,29.71,29.71,11379,0,0,0.1,0,7
2023-09-01,STORE001,SKU011,cosmetics,20,29.71,29.71,11359,0,0,0.1,0,7
2023-09-02,STORE001,SKU011,cosmetics,32,29.71,29.71,11327,0,0,0.1,1,7
2023-09-03,STORE001,SKU011,cosmetics,39,29.71,29.71,11288,0,0,0.1,1,7
2023-09-04,STORE001,SKU011,cosmetics,19,29.71,29.71,11269,0,0,0.1,0,7
2023-09-05,STORE001,SKU011,cosmetics,18,29.71,29.71,11251,0,0,0.1,0,7
2023-09-06,STORE001,SKU011,cosmetics,20,29.71,29.71,11231,0,0,0.1,0,7
2023-09-07,STORE001,SKU011,cosmetics,18,29.71,29.71,11213,0,0,0.1,0,7
2023-09-08,STORE001,SKU011,cosmetics,17,29.71,29.71,11196,0,0,0.1,0,7
2023-09-09,STORE001,SKU011,cosmetics,32,29.71,29.71,11164,0,0,0.1,1,7
2023-09-10,STORE001,SKU011,cosmetics,29,29.71,29.71,11135,0,0,0.1,1,7
2023-09-11,STORE001,SKU011,cosmetics,14,29.71,29.71,11121,0,0,0.1,0,7
2023-09-12,STORE001,SKU011,cosmetics,16,29.71,29.71,11105,0,0,0.1,0,7
2023-09-13,STORE001,SKU011,cosmetics,19,29.71,29.71,11086,0,0,0.1,0,7
2023-09-14,STORE001,SKU011,cosmetics,20,29.71,29.71,11066,0,0,0.1,0,7
2023-09-15,STORE001,SKU011,cosmetics,17,29.71,29.71,11049,0,0,0.1,0,7
2023-09-16,STORE001,SKU011,cosmetics,23,29.71,29.71,11026,0,0,0.1,1,7
2023-09-17,STORE001,SKU011,cosmetics,19,29.71,29.71,11007,0,0,0.1,1,7
2023-09-18,STORE001,SKU011,cosmetics,22,29.71,29.71,10985,0,0,0.1,0,7
2023-09-19,STORE001,SKU011,cosmetics,19,29.71,29.71,10966,0,0,0.1,0,7
2023-09-20,STORE001,SKU011,cosmetics,22,29.71,29.71,10944,0,0,0.1,0,7
